datetime,day_o_week,time_in_trade,imp_wick,long,short,buy_open,buy_close,sell_open,sell_close,pnl,pnl_ac,cr,cr_ac,pnl_plus,cr_plus
2024-07-31 20:00:00,2,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 20:15:00,2,1,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 20:30:00,2,2,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 20:45:00,2,3,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 21:00:00,2,4,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 21:15:00,2,5,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 21:30:00,2,6,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 21:45:00,2,7,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 22:00:00,2,8,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 22:15:00,2,9,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 22:30:00,2,10,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 22:45:00,2,11,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 23:00:00,2,12,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 23:15:00,2,13,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 23:30:00,2,14,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-07-31 23:45:00,2,15,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 00:00:00,3,16,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 00:15:00,3,17,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 00:30:00,3,18,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 00:45:00,3,19,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 01:00:00,3,20,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 01:15:00,3,21,0,0.0,1.5355086372360844,0,0.0,65000,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2024-08-01 01:30:00,3,0,0,0.0,0.0,0,0.0,65000,64754.0,0.0037846153846153845,0.0033346153846153847,1.0037846153846153,1.0033346153846154,0.0033457350443786985,1.0033457350443786
2024-08-01 01:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 02:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 02:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 02:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 02:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 03:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 03:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 03:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 03:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 04:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 04:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 04:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 04:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 05:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 05:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 05:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 05:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 06:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 06:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 06:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 06:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 07:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 07:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 07:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 07:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 08:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 08:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 08:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 08:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 09:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 09:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 09:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 09:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 10:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 10:15:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 10:30:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 10:45:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
2024-08-01 11:00:00,3,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0037846153846153,1.0033346153846154,0.0,1.0033457350443786
